Record_ID,MOF,Legante,Ligand_SMILES,Ligand_InChIKey,Famiglia_Legante,Metallo,Sale_Metallico,Counterion_Class,Hydration_Number,Oxidation_State,Solvente,Solvent_1,Solvent_1_mL,Solvent_2,Solvent_2_mL,Solvent_3,Solvent_3_mL,Solvent_4,Solvent_4_mL,Solvent_5,Solvent_5_mL,Additivo_Colinker,mmol_Additive,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume_solvente_mL,Heating_Method,Microwave_Power_W,Workup,Outcome_Class,Outcome_Label,Outcome_Raw_Score,Outcome_Score_Scale,Outcome_Mapping_Rule,Curation_Policy,Yield_percent,BET_m2_g,PXRD_Confirmed,SCXRD_Confirmed,Evidence_Type,Evidence_Statement,Source_DOI,Source_Data_DOI,Article_Title,Extraction_Method,Extraction_Note,Protocol_Completeness,Precursor_Qualification,Experiment_Generation,Evidence_Quality_Weight
V11-HKUST-G3-11,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / EtOH 2 mL / MeOH 0.5 mL,H2O,3.0,DMF,0.0,EtOH,2.0,MeOH,0.5,iPrOH,0.0,Nessuno,,140,0.4666666666666667,,,0.6666666666666666,5.5,Automated microwave synthesis,240,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,288.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-11; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-12,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2 mL / DMF 2 mL / EtOH 2 mL,H2O,2.0,DMF,2.0,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,6.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1299.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-12; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-13,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 2.5 mL / EtOH 2 mL,H2O,0.5,DMF,2.5,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,5.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,2121.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-13; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-14,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 2 mL / EtOH 2 mL,H2O,0.0,DMF,2.0,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,4.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1927.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-14; normalized crystallinity/phase-purity score 0.9.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-15,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 2.5 mL / EtOH 2.5 mL,H2O,0.0,DMF,2.5,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,5.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1676.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-15; normalized crystallinity/phase-purity score 0.9.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-16,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1 mL / DMF 1 mL / MeOH 1.5 mL,H2O,1.0,DMF,1.0,EtOH,0.0,MeOH,1.5,iPrOH,0.0,Nessuno,,139,0.3333333333333333,,,0.6666666666666666,3.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1570.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-16; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-17,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 3 mL,H2O,0.0,DMF,3.0,EtOH,0.0,MeOH,0.0,iPrOH,0.0,Nessuno,,146,0.9666666666666667,,,0.8333333333333334,3.0,Automated microwave synthesis,230,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-17; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-18,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.3 mL / DMF 0.3 mL / EtOH 0.6 mL / iPrOH 3.4 mL,H2O,1.3,DMF,0.3,EtOH,0.6,MeOH,0.0,iPrOH,3.4,Nessuno,,200,0.8833333333333333,,,0.9090909090909091,5.6,Automated microwave synthesis,240,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.4,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-18; normalized crystallinity/phase-purity score 0.4.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-19,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2.5 mL / EtOH 2.5 mL / MeOH 0.5 mL,H2O,2.5,DMF,0.0,EtOH,2.5,MeOH,0.5,iPrOH,0.0,Nessuno,,166,0.48333333333333334,,,0.6666666666666666,5.5,Automated microwave synthesis,160,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1348.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-19; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-20,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / DMF 1.5 mL / EtOH 1.5 mL,H2O,1.5,DMF,1.5,EtOH,1.5,MeOH,0.0,iPrOH,0.0,Nessuno,,148,0.36666666666666664,,,0.6666666666666666,4.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1183.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-20; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-21,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / DMF 1 mL / EtOH 2.5 mL,H2O,1.5,DMF,1.0,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,141,0.7166666666666667,,,0.6666666666666666,5.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1091.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-21; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-22,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2.5 mL / EtOH 2.5 mL,H2O,2.5,DMF,0.0,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.8130081300813008,5.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-22; normalized crystallinity/phase-purity score 0.9.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-23,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / EtOH 1.5 mL,H2O,1.5,DMF,0.0,EtOH,1.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.26666666666666666,,,0.6666666666666666,3.0,Automated microwave synthesis,180,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-23; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-24,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,MeOH 0.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,0.5,iPrOH,0.5,Nessuno,,115,0.15,,,0.5586592178770949,1.0,Automated microwave synthesis,160,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-24; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-25,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2 mL / DMF 2 mL / EtOH 2 mL,H2O,2.0,DMF,2.0,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,1.0,6.0,Automated microwave synthesis,160,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-25; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-26,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / EtOH 2.5 mL,H2O,3.0,DMF,0.0,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,128,0.48333333333333334,,,0.6666666666666666,5.5,Automated microwave synthesis,220,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-26; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-27,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2.5 mL / EtOH 3 mL,H2O,2.5,DMF,0.0,EtOH,3.0,MeOH,0.0,iPrOH,0.0,Nessuno,,125,0.4666666666666667,,,0.625,5.5,Automated microwave synthesis,170,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.4,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-27; normalized crystallinity/phase-purity score 0.4.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-28,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 4 mL / EtOH 0.5 mL,H2O,0.5,DMF,4.0,EtOH,0.5,MeOH,0.0,iPrOH,0.0,Nessuno,,175,0.43333333333333335,,,0.6666666666666666,5.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-28; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-29,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2.5 mL / EtOH 2.5 mL / MeOH 0.5 mL,H2O,2.5,DMF,0.0,EtOH,2.5,MeOH,0.5,iPrOH,0.0,Nessuno,,166,0.48333333333333334,,,0.6666666666666666,5.5,Automated microwave synthesis,160,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-29; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-30,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / DMF 1.5 mL / EtOH 1 mL,H2O,3.0,DMF,1.5,EtOH,1.0,MeOH,0.0,iPrOH,0.0,Nessuno,,155,0.4,,,0.6666666666666666,5.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-30; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
